episode,timestep,mean_reward,std_reward,steps_to_1000_return,policy_loss,entropy
258,4658,13.22721945827706,7.366099471902255,,0.0,4.105531295140584
259,4677,13.24527553129912,7.357583788972443,,0.0,3.8089551800175716
260,4697,13.273992164947417,7.357949064520861,,0.0,4.129768550395966
261,4716,13.288081188650866,7.347352848648962,,0.0,4.22969190697921
262,4734,13.292453242766697,7.333657928265876,,0.0,3.4715793795055814
263,4752,13.304678202388676,7.32237653152237,,0.0,4.00786750846439
264,4770,13.316005948218423,7.310803663776334,,0.0,4.46052086353302
265,4790,13.347773058772155,7.315229020892392,,0.0,4.140724217891693
266,4809,13.368898771888423,7.309560103504707,,0.0,4.6267389498258895
267,4827,13.38086306952371,7.298467935286812,,0.0,4.07519515355428
268,4846,13.398476822326653,7.29052190162952,,0.0,3.9233037798028243
269,4864,13.414434471549733,7.2816457535403645,,0.0,4.221539232465956
270,4884,13.439137690503792,7.279432858337746,,0.0,4.18259414434433
271,4902,13.44460851698709,7.266545826005305,,0.0,4.8366220527225074
272,4920,13.458998288668067,7.257043162990216,,0.0,3.7435493734147816
273,4938,13.474627697939368,7.248324517048169,,0.0,4.362085713280572
274,4956,13.485801273327555,7.23744062065436,,0.0,4.019723600811428
275,4977,13.525950568346945,7.254774336676538,,0.0,3.8878410997844877
276,4995,13.533014856650247,7.2425671949808565,,0.0,4.18068179819319
277,5014,13.548331646718658,7.233959003100329,,0.0,3.996833500109221
278,5031,13.545014117070268,7.221147659857429,,0.0,4.184293228037217
279,5049,13.551215488540487,7.208936469898538,,0.0,3.8982298374176025
280,5067,13.558457628413903,7.197068531797427,,0.0,4.22616892390781
281,5085,13.56748484164959,7.185838783455383,,0.0,4.2452230718400745
282,5104,13.59641705085058,7.1894637551289575,,0.0,4.482284370221589
283,5125,13.636621655922344,7.208437576740219,,0.0,3.9549038410186768
284,5144,13.649979484202158,7.199243373517089,,0.0,3.8512063904812464
285,5165,13.682274886406287,7.207181047734893,,0.0,4.205620640800113
286,5183,13.687398033175272,7.195089885496542,,0.0,4.626681142383152
287,5203,13.714127502473254,7.196754436209146,,0.0,4.095515429973602
288,5222,13.731457697261959,7.190245683470503,,0.0,4.267083243319862
289,5240,13.740761176405679,7.179531271998248,,0.0,3.902310530344645
290,5264,13.627904684879939,7.419487815057352,,0.0,4.3368748525778456
291,5284,13.655849023108232,7.4220000846814145,,0.0,3.8061009645462036
292,5304,13.684504810775318,7.425388214945283,,0.0,4.387087297439575
293,5324,13.704344116641408,7.420454296700249,,0.0,3.774038243293762
294,5344,13.731306660436307,7.422186817230758,,0.0,4.150044453144074
295,5361,13.731812381088506,7.4096012343933575,,0.0,4.203416038961971
296,5379,13.740010691358414,7.398414539987644,,0.0,4.354295942518446
297,5398,13.751192767935898,7.388453904192482,,0.0,4.809307073291979
298,5419,13.787624189889467,7.4027196687549335,,0.0,4.335981686909993
299,5437,13.79645241233506,7.391901339717033,,0.0,4.054041822751363
300,5456,13.818260552166054,7.389199841116784,,0.0,3.8555374647441663
301,5474,13.82441370943005,7.377685032254275,,0.0,4.088118407461378
302,5494,13.84845320859542,7.377259045047023,,0.0,4.508930861949921
303,5513,13.86054091817266,7.3680703077510294,,0.0,4.487796118384914
304,5533,13.885110172322895,7.3683637952286904,,0.0,4.0157692432403564
305,5553,13.914742476277818,7.3743955828719585,,0.0,4.373251593112945
306,5576,13.965179259302168,7.414841352005671,,0.0,4.196015886638476
307,5596,13.989912692401434,7.415387920649301,,0.0,4.304238867759705
308,5618,14.030929159085604,7.4381400385522465,,0.0,4.337001876397566
309,5639,14.058345165261644,7.441665354103661,,0.0,3.8674194585709345
310,5658,14.067999855161407,7.431591089731395,,0.0,4.025738088708175
311,5678,14.082598167302468,7.424084232938166,,0.0,3.7921364426612856
312,5699,14.111628814982547,7.429836719328275,,0.0,3.9303446383703324
313,5720,14.139020425128704,7.433720578612128,,0.0,5.012690214883714
314,5741,14.166169738675386,7.437400178376985,,0.0,4.216056869143531
315,5761,14.18494998202087,7.433038780727345,,0.0,4.150822579860687
316,5781,14.217946681563113,7.444339455131719,,0.0,4.820623719692231
317,5801,14.23102135133683,7.436221378063732,,0.0,4.445931077003479
318,5821,14.254621755063107,7.436400983399085,,0.0,4.564800238609314
319,5842,14.279195590754695,7.437656681275644,,0.0,4.0098335061754495
320,5861,14.296334528968227,7.432332738613762,,0.0,3.909962905080695
321,5887,14.364119185988889,7.519162663660424,,0.0,4.061435763652508
322,5908,14.395630495979802,7.528676173374339,,0.0,4.066422973360334
323,5927,14.41659172762686,7.526417490463186,,0.0,4.617089735834222
324,5947,14.440368234022575,7.52693317577108,,0.0,4.1844517350196835
325,5968,14.478915603737999,7.54730629526115,,0.0,4.137916054044451
326,5987,14.49226351459137,7.539562782606179,,0.0,4.499701926582738
327,6008,14.522056662947092,7.5472204778782475,,0.0,4.260973839532761
328,6034,14.34433662808094,8.192373227420488,,0.0,4.557956548837515
329,6054,14.366966019710732,8.19017383895475,,0.0,4.08642567396164
330,6076,14.4042318925806,8.205642885950532,,0.0,3.876824801618403
331,6095,14.417696316031892,8.196888398967227,,0.0,4.234612703323364
332,6117,14.451782819836561,8.207995399946936,,0.0,4.197960940274325
333,6138,14.473999169296874,8.205652720965094,,0.0,3.982337997073219
